Time Stamp,Time Stamp Unix,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z
184886.2915039063,1501080277154.996,0.07228915662650604,9.698795180722891,0.2891566265060241,-0.6412213740458015,1.145038167938931,0.1221374045801527
184905.8227539063,1501080277154.996,0.07228915662650604,9.734939759036145,0.2891566265060241,-0.7633587786259541,1.206106870229008,0.07633587786259542
184925.3540039063,1501080277156.002,0.04819277108433735,9.734939759036145,0.2530120481927711,-0.7022900763358778,1.206106870229008,0.01526717557251908
184944.8852539063,1501080277156.002,0.06024096385542169,9.734939759036145,0.2530120481927711,-0.6106870229007634,1.343511450381679,0.2442748091603053
184964.4165039063,1501080277156.997,0.06024096385542169,9.734939759036145,0.2771084337349398,-0.916030534351145,1.145038167938931,0.1526717557251908
184983.9477539063,1501080277158.003,0.06024096385542169,9.72289156626506,0.2771084337349398,-0.9312977099236641,1.175572519083969,0.183206106870229
185003.4790039063,1501080277158.003,0.07228915662650604,9.734939759036145,0.2530120481927711,-0.6564885496183206,1.206106870229008,0.2442748091603053
185023.0102539063,1501080277158.999,0.07228915662650604,9.72289156626506,0.2650602409638554,-0.9007633587786259,1.297709923664122,0.183206106870229
185042.5415039063,1501080277158.999,0.04819277108433735,9.72289156626506,0.2530120481927711,-0.7175572519083969,1.16030534351145,0.3206106870229007
185062.0727539063,1501080277158.999,0.06024096385542169,9.72289156626506,0.2771084337349398,-0.9312977099236641,1.221374045801527,0.07633587786259542
185081.6040039063,1501080277158.999,0.06024096385542169,9.734939759036145,0.2650602409638554,-0.7786259541984733,1.221374045801527,0.1374045801526718
185101.1352539063,1501080277160.004,0.07228915662650604,9.746987951807229,0.2530120481927711,-0.8396946564885496,1.236641221374046,-0.03053435114503817
185120.6665039063,1501080277160.004,0.06024096385542169,9.734939759036145,0.2771084337349398,-0.7633587786259541,1.221374045801527,0.1679389312977099
185140.1977539063,1501080277161.001,0.07228915662650604,9.72289156626506,0.2771084337349398,-0.7480916030534351,1.206106870229008,0.1221374045801527
185159.7290039063,1501080277161.001,0.04819277108433735,9.710843373493976,0.2771084337349398,-0.9007633587786259,1.389312977099237,0.2290076335877863
185179.2602539063,1501080277161.001,0.07228915662650604,9.710843373493976,0.2409638554216868,-0.7786259541984733,1.190839694656489,0
185198.7915039063,1501080277161.996,0.08433734939759037,9.72289156626506,0.2530120481927711,-0.6870229007633587,1.145038167938931,0.2290076335877863
185218.3227539063,1501080277161.996,0.04819277108433735,9.710843373493976,0.2530120481927711,-0.9618320610687022,1.068702290076336,0.1374045801526718
185237.8540039063,1501080277161.996,0.07228915662650604,9.746987951807229,0.2650602409638554,-0.7480916030534351,1.038167938931298,0.1068702290076336
185257.3852539063,1501080277161.996,0.07228915662650604,9.72289156626506,0.2650602409638554,-0.9618320610687022,1.145038167938931,0.2290076335877863
185276.9165039063,1501080277163.002,0.07228915662650604,9.746987951807229,0.2771084337349398,-0.916030534351145,1.190839694656489,0.07633587786259542
185296.4477539063,1501080277163.002,0.04819277108433735,9.734939759036145,0.2650602409638554,-0.7786259541984733,1.251908396946565,0.2137404580152672
185315.9790039063,1501080277163.002,0.0963855421686747,9.72289156626506,0.2409638554216868,-0.6412213740458015,1.114503816793893,0.1679389312977099
185335.5102539063,1501080277163.002,0.06024096385542169,9.72289156626506,0.2650602409638554,-0.9007633587786259,1.312977099236641,0
185355.0415039063,1501080277163.998,0.08433734939759037,9.746987951807229,0.2650602409638554,-0.8549618320610687,1.175572519083969,0.2137404580152672
185374.5727539063,1501080277163.998,0.06024096385542169,9.734939759036145,0.2530120481927711,-0.8396946564885496,1.190839694656489,0.1374045801526718
185394.1040039063,1501080277165.004,0.06024096385542169,9.734939759036145,0.2650602409638554,-0.6870229007633587,1.175572519083969,0.1221374045801527
185413.6352539063,1501080277165.004,0.04819277108433735,9.72289156626506,0.2650602409638554,-0.9312977099236641,1.267175572519084,0.183206106870229
185433.1665039063,1501080277165.004,0.06024096385542169,9.746987951807229,0.2530120481927711,-0.8244274809160305,1.251908396946565,0.2442748091603053
