Time Stamp,Time Stamp Unix,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z
42220.79467773438,1504205184403.998,0.08433734939759037,10.08433734939759,0.02409638554216868,0.9389312977099237,2.33587786259542,0.3435114503816794
42230.56030273438,1504205184408.002,0.0963855421686747,10.04819277108434,0.02409638554216868,1.045801526717557,2.687022900763359,0.267175572519084
42240.32592773438,1504205184408.997,0.07228915662650604,10.03614457831325,0,1.076335877862595,2.427480916030534,0.1603053435114504
42250.09155273438,1504205184410.003,0.08433734939759037,10.07228915662651,0.01204819277108434,0.9389312977099237,2.320610687022901,0.2061068702290076
42259.85717773438,1504205184413,0.08433734939759037,10.06024096385542,0.01204819277108434,0.8778625954198474,2.595419847328244,0.4198473282442748
42269.62280273438,1504205184415.002,0.07228915662650604,10.06024096385542,0,0.9541984732824427,2.435114503816794,0.3053435114503817
42279.38842773438,1504205184415.998,0.08433734939759037,10.04819277108434,0.01204819277108434,1.091603053435114,2.33587786259542,0.3206106870229007
42289.15405273438,1504205184415.998,0.0963855421686747,10.07228915662651,0.01204819277108434,0.8549618320610687,2.396946564885496,0.3053435114503817
42298.91967773438,1504205184417.003,0.07228915662650604,10.07228915662651,0,0.8549618320610687,2.404580152671756,0.183206106870229
42308.68530273438,1504205184417.003,0.0963855421686747,10.06024096385542,0.01204819277108434,1.076335877862595,2.564885496183206,0.3969465648854962
42318.45092773438,1504205184418,0.08433734939759037,10.07228915662651,0,1.030534351145038,2.458015267175572,0.3816793893129771
42328.21655273438,1504205184419.005,0.07228915662650604,10.06024096385542,0,0.9618320610687022,2.656488549618321,0.2366412213740458
42337.98217773438,1504205184419.005,0.0963855421686747,10.06024096385542,0,0.8473282442748091,2.312977099236641,0.2595419847328244
42347.74780273438,1504205184420.001,0.08433734939759037,10.04819277108434,0.01204819277108434,0.9236641221374046,2.549618320610687,0.3816793893129771
42357.51342773438,1504205184420.001,0.07228915662650604,10.06024096385542,-0.01204819277108434,1.030534351145038,2.320610687022901,0.2977099236641221
42367.27905273438,1504205184420.001,0.08433734939759037,10.06024096385542,0.01204819277108434,1.083969465648855,2.534351145038168,0.1450381679389313
42377.04467773438,1504205184420.997,0.06024096385542169,10.04819277108434,0.01204819277108434,0.7480916030534351,2.320610687022901,0.2900763358778626
42386.81030273438,1504205184420.997,0.08433734939759037,10.06024096385542,0.01204819277108434,0.916030534351145,2.480916030534351,0.3358778625954199
42396.57592773438,1504205184420.997,0.08433734939759037,10.06024096385542,0.01204819277108434,1.045801526717557,2.679389312977099,0.267175572519084
42406.34155273438,1504205184420.997,0.07228915662650604,10.06024096385542,0,0.8625954198473282,2.450381679389313,0.267175572519084
42416.10717773438,1504205184420.997,0.08433734939759037,10.07228915662651,-0.02409638554216868,0.9847328244274809,2.419847328244275,0.282442748091603
42425.87280273438,1504205184422.002,0.08433734939759037,10.06024096385542,0.02409638554216868,1.076335877862595,2.519083969465649,0.2366412213740458
42435.63842773438,1504205184422.002,0.07228915662650604,10.06024096385542,0.01204819277108434,1.022900763358779,2.465648854961832,0.1297709923664122
42445.40405273438,1504205184422.002,0.07228915662650604,10.06024096385542,0,0.9312977099236641,2.442748091603054,0.09923664122137405
42455.16967773438,1504205184422.002,0.07228915662650604,10.06024096385542,0,0.83206106870229,2.458015267175572,0.1755725190839695
42464.93530273438,1504205184422.998,0.07228915662650604,10.07228915662651,0.02409638554216868,1.030534351145038,2.488549618320611,0.2137404580152672
42474.70092773438,1504205184422.998,0.0963855421686747,10.06024096385542,0.01204819277108434,0.9923664122137405,2.33587786259542,0.4809160305343511
42484.46655273438,1504205184422.998,0.07228915662650604,10.07228915662651,0,0.9389312977099237,2.404580152671756,0.3511450381679389
42494.23217773438,1504205184422.998,0.07228915662650604,10.04819277108434,0,1.045801526717557,2.49618320610687,0.267175572519084
42503.99780273438,1504205184422.998,0.08433734939759037,10.06024096385542,0,0.9236641221374046,2.564885496183206,0.2366412213740458
42513.76342773438,1504205184424.004,0.08433734939759037,10.07228915662651,0.01204819277108434,1.045801526717557,2.580152671755725,0.2366412213740458
42523.52905273438,1504205184424.004,0.07228915662650604,10.06024096385542,0,1.061068702290076,2.458015267175572,0.1221374045801527
42533.29467773438,1504205184424.004,0.08433734939759037,10.06024096385542,0.01204819277108434,0.916030534351145,2.564885496183206,0.06870229007633588
42543.06030273438,1504201584327.002,0.07228915662650604,10.06024096385542,0,0.9847328244274809,2.595419847328244,0.1984732824427481
